rpm,speed,temperature,throttle,battery
1.551393432617187500e+03,4.289335250854492188e+01,9.398991394042968750e+01,4.112553405761718750e+01,1.367634105682373047e+01
3.205744873046875000e+03,8.931195068359375000e+01,8.733590698242187500e+01,3.224223327636718750e+01,1.365369701385498047e+01
2.741520019531250000e+03,7.776975250244140625e+01,8.697631835937500000e+01,8.038890075683593750e+01,1.258791732788085938e+01
3.620443847656250000e+03,1.014471664428710938e+02,9.123529052734375000e+01,2.922351074218750000e+01,1.233420085906982422e+01
3.846172119140625000e+03,1.077090072631835938e+02,9.263019561767578125e+01,9.702015686035156250e+01,1.426475524902343750e+01
2.277197998046875000e+03,6.368150329589843750e+01,9.056639099121093750e+01,9.701158142089843750e+01,1.278548336029052734e+01
2.133476074218750000e+03,5.880350494384765625e+01,9.045929718017578125e+01,5.679767608642578125e+01,1.424062633514404297e+01
2.901382324218750000e+03,8.048637390136718750e+01,9.056208801269531250e+01,9.283479309082031250e+01,1.236202430725097656e+01
3.622103027343750000e+03,1.017050094604492188e+02,8.971791839599609375e+01,3.215840911865234375e+01,1.221471595764160156e+01
2.055483154296875000e+03,5.697037506103515625e+01,8.558583068847656250e+01,6.437162017822265625e+01,1.436270809173583984e+01
1.955831665039062500e+03,5.503175354003906250e+01,8.725464630126953125e+01,3.389059448242187500e+01,1.249593734741210938e+01
9.567257080078125000e+02,2.597124671936035156e+01,9.293968200683593750e+01,5.200471496582031250e+01,1.221654605865478516e+01
3.348693359375000000e+03,9.431300354003906250e+01,9.151962280273437500e+01,6.629215240478515625e+01,1.320007705688476562e+01
1.798976196289062500e+03,5.092550659179687500e+01,9.187837219238281250e+01,4.083559513092041016e+00,1.370454216003417969e+01
1.641829101562500000e+03,4.583808898925781250e+01,8.899443817138671875e+01,8.822165679931640625e+01,1.379852676391601562e+01
1.242518432617187500e+03,3.533424377441406250e+01,9.474109649658203125e+01,2.834377050399780273e+00,1.385111331939697266e+01
2.940094726562500000e+03,8.182583618164062500e+01,8.574112701416015625e+01,3.480712127685546875e+01,1.225490665435791016e+01
3.366995117187500000e+03,9.432837677001953125e+01,9.452101898193359375e+01,2.925044059753417969e+00,1.247009944915771484e+01
3.318796630859375000e+03,9.337282562255859375e+01,8.696189880371093750e+01,4.117357635498046875e+01,1.279386043548583984e+01
1.405850585937500000e+03,3.874884414672851562e+01,9.280513000488281250e+01,7.712878417968750000e+01,1.295734786987304688e+01
1.088407592773437500e+03,3.057325553894042969e+01,9.147016906738281250e+01,1.500023841857910156e+01,1.449797821044921875e+01
1.857355712890625000e+03,5.127785491943359375e+01,9.328778076171875000e+01,5.395356369018554688e+01,1.447627639770507812e+01
2.409085693359375000e+03,6.806095886230468750e+01,8.768758392333984375e+01,9.965277862548828125e+01,1.444313907623291016e+01
2.691560791015625000e+03,7.579880523681640625e+01,9.055298614501953125e+01,9.665637207031250000e+01,1.259374713897705078e+01
3.007713134765625000e+03,8.408519744873046875e+01,9.018511962890625000e+01,9.568575286865234375e+01,1.431332683563232422e+01
1.542875244140625000e+03,4.319594573974609375e+01,9.163618469238281250e+01,1.341075992584228516e+01,1.395494747161865234e+01
3.346523437500000000e+03,9.398069000244140625e+01,9.043495941162109375e+01,8.989215850830078125e+01,1.442950916290283203e+01
9.000872192382812500e+02,2.475373077392578125e+01,8.647753143310546875e+01,3.534069824218750000e+01,1.296198654174804688e+01
3.107679931640625000e+03,8.607698059082031250e+01,9.292482757568359375e+01,3.930339813232421875e+01,1.287768936157226562e+01
3.400788574218750000e+03,9.448552703857421875e+01,9.173789978027343750e+01,3.150668621063232422e+00,1.409881591796875000e+01
2.862647460937500000e+03,8.050143432617187500e+01,8.930838012695312500e+01,5.902894973754882812e+01,1.373759651184082031e+01
3.654639160156250000e+03,1.021601028442382812e+02,9.141362762451171875e+01,9.991230010986328125e+01,1.260951614379882812e+01
3.792217529296875000e+03,1.065918731689453125e+02,9.219605255126953125e+01,1.142130565643310547e+01,1.359230232238769531e+01
2.082964355468750000e+03,5.765763854980468750e+01,9.253633117675781250e+01,9.850458526611328125e+01,1.386512184143066406e+01
1.849094482421875000e+03,5.139583969116210938e+01,9.124362182617187500e+01,4.759124374389648438e+01,1.355230426788330078e+01
2.701742431640625000e+03,7.555463409423828125e+01,9.485791778564453125e+01,7.213841247558593750e+01,1.202639102935791016e+01
2.603102294921875000e+03,7.382298278808593750e+01,8.770825195312500000e+01,7.082189941406250000e+01,1.323518657684326172e+01
2.084538574218750000e+03,5.788809967041015625e+01,9.278218841552734375e+01,1.627239990234375000e+01,1.433261966705322266e+01
3.605885498046875000e+03,1.012978286743164062e+02,8.734960174560546875e+01,1.334200668334960938e+01,1.213794422149658203e+01
3.591401123046875000e+03,1.003028717041015625e+02,9.459711456298828125e+01,6.338140106201171875e+01,1.423567962646484375e+01
9.118217163085937500e+02,2.539416122436523438e+01,8.619322204589843750e+01,4.632835388183593750e+01,1.386162662506103516e+01
1.491962524414062500e+03,4.200547790527343750e+01,9.163957214355468750e+01,6.768742370605468750e+01,1.385329246520996094e+01
1.710601806640625000e+03,4.873383712768554688e+01,8.925866699218750000e+01,4.533193588256835938e+01,1.201399898529052734e+01
1.775857666015625000e+03,4.945297241210937500e+01,9.113594055175781250e+01,2.284364700317382812e+01,1.348051834106445312e+01
2.568290527343750000e+03,7.187789154052734375e+01,9.043567657470703125e+01,7.775492095947265625e+01,1.409402370452880859e+01
1.091993530273437500e+03,3.058997535705566406e+01,8.748921966552734375e+01,9.808358764648437500e+01,1.445750713348388672e+01
3.466132568359375000e+03,9.674969482421875000e+01,9.047409057617187500e+01,5.033069610595703125e+01,1.238916683197021484e+01
3.691618164062500000e+03,1.027508468627929688e+02,9.015366363525390625e+01,7.166521453857421875e+01,1.298108673095703125e+01
2.158763916015625000e+03,5.981883239746093750e+01,9.207101440429687500e+01,2.468436717987060547e+00,1.303359317779541016e+01
2.278007080078125000e+03,6.354949951171875000e+01,9.001044464111328125e+01,1.523121070861816406e+01,1.374080085754394531e+01
3.831721679687500000e+03,1.068783950805664062e+02,9.318910217285156250e+01,2.997125053405761719e+01,1.365966701507568359e+01
1.629268798828125000e+03,4.522253417968750000e+01,8.800250244140625000e+01,3.706216049194335938e+01,1.299440383911132812e+01
3.091993408203125000e+03,8.637010192871093750e+01,9.288519287109375000e+01,5.960338973999023438e+01,1.234987163543701172e+01
1.047006835937500000e+03,2.876101875305175781e+01,8.815208435058593750e+01,3.542917633056640625e+01,1.255710697174072266e+01
2.627901123046875000e+03,7.411168670654296875e+01,9.110443115234375000e+01,2.953932762145996094e+01,1.381025981903076172e+01
3.320736572265625000e+03,9.379526519775390625e+01,8.611422729492187500e+01,1.242640209197998047e+01,1.267455387115478516e+01
1.385715942382812500e+03,3.119509220123291016e-01,8.613185882568359375e+01,8.055158233642578125e+01,1.258913421630859375e+01
1.827473999023437500e+03,5.147836685180664062e+01,8.603283691406250000e+01,8.661446380615234375e+01,1.347332763671875000e+01
1.548255981445312500e+03,4.113121032714843750e-01,8.556038665771484375e+01,3.772287368774414062e+01,1.340415668487548828e+01
3.295779296875000000e+03,9.234833526611328125e+01,9.397956085205078125e+01,4.628258895874023438e+01,1.398751449584960938e+01
3.498633300781250000e+03,9.818048858642578125e+01,9.244991302490234375e+01,7.646672058105468750e+01,1.390647506713867188e+01
3.148473388671875000e+03,8.847176361083984375e+01,9.464175415039062500e+01,4.536445617675781250e+01,1.426724052429199219e+01
3.480392578125000000e+03,9.734382629394531250e+01,8.740340423583984375e+01,5.611676788330078125e+01,1.226525592803955078e+01
2.417609130859375000e+03,6.780284881591796875e+01,8.908322906494140625e+01,7.491741943359375000e+01,1.283387470245361328e+01
2.228608398437500000e+03,6.055099105834960938e+01,9.171424102783203125e+01,8.752730560302734375e+01,1.278604888916015625e+01
1.149844116210937500e+03,3.274651336669921875e+01,8.585665893554687500e+01,6.017481231689453125e+01,1.449537181854248047e+01
1.646867919921875000e+03,4.590356063842773438e+01,9.379415893554687500e+01,4.721836853027343750e+01,1.201644611358642578e+01
2.774314453125000000e+03,7.797217559814453125e+01,9.155355072021484375e+01,5.049722290039062500e+01,1.313256549835205078e+01
1.430125244140625000e+03,4.116460800170898438e+01,8.938801574707031250e+01,7.981938171386718750e+01,1.277946949005126953e+01
9.175523681640625000e+02,2.595139503479003906e+01,9.378019714355468750e+01,6.269565200805664062e+01,1.422514057159423828e+01
1.525349731445312500e+03,4.322226715087890625e+01,8.899883270263671875e+01,9.714990234375000000e+01,1.398061370849609375e+01
1.910812500000000000e+03,5.271755981445312500e+01,9.387879943847656250e+01,6.206940460205078125e+01,1.315096759796142578e+01
3.554301025390625000e+03,9.955562591552734375e+01,9.114379882812500000e+01,9.509574890136718750e+00,1.381428909301757812e+01
1.696642944335937500e+03,4.774340820312500000e+01,8.612099456787109375e+01,2.883867073059082031e+01,1.333405017852783203e+01
3.165506835937500000e+03,8.888494110107421875e+01,9.220378112792968750e+01,8.081982421875000000e+01,1.343882274627685547e+01
1.669993164062500000e+03,4.643326568603515625e+01,9.493499755859375000e+01,3.858125686645507812e+01,1.327674293518066406e+01
2.064312988281250000e+03,3.566462099552154541e-01,9.296423339843750000e+01,2.929413986206054688e+01,1.264886474609375000e+01
2.133253417968750000e+03,5.995356369018554688e+01,9.355589294433593750e+01,3.345110702514648438e+01,1.440216827392578125e+01
2.516470703125000000e+03,7.044635772705078125e+01,8.968605041503906250e+01,8.773706054687500000e+01,1.218983650207519531e+01
2.210790527343750000e+03,6.144068527221679688e+01,8.962789916992187500e+01,1.185220050811767578e+01,1.398278236389160156e+01
2.162280029296875000e+03,5.965637207031250000e+01,8.684471893310546875e+01,9.455534934997558594e+00,1.287003231048583984e+01
1.100596435546875000e+03,3.038199615478515625e+01,8.555503845214843750e+01,3.391070556640625000e+01,1.233831405639648438e+01
3.809008300781250000e+03,1.069772109985351562e+02,8.831298828125000000e+01,9.493133544921875000e+01,1.410120868682861328e+01
1.121670410156250000e+03,3.085074996948242188e+01,8.572454833984375000e+01,9.448051452636718750e+01,1.311316394805908203e+01
1.368021118164062500e+03,3.875468063354492188e+01,8.691603088378906250e+01,2.482313156127929688e+00,1.431865119934082031e+01
2.845862060546875000e+03,7.958215332031250000e+01,9.465840148925781250e+01,4.722752761840820312e+01,1.395930576324462891e+01
7.174409667968750000e+03,9.200970458984375000e+01,8.563395690917968750e+01,9.647135162353515625e+01,1.441606807708740234e+01
3.370224121093750000e+03,9.399800109863281250e+01,9.475151824951171875e+01,2.065258789062500000e+01,1.342857933044433594e+01
2.581318115234375000e+03,7.224047851562500000e+01,8.518284606933593750e+01,7.776325988769531250e+01,1.240484046936035156e+01
2.956550292968750000e+03,8.329917907714843750e+01,9.173280334472656250e+01,6.789576721191406250e+01,1.386778736114501953e+01
3.085894775390625000e+03,8.605129241943359375e+01,9.131801605224609375e+01,5.555229187011718750e+01,1.393173217773437500e+01
1.858166381835937500e+03,5.203415298461914062e+01,8.688712310791015625e+01,8.505208587646484375e+01,1.311570549011230469e+01
3.228365478515625000e+03,8.968748474121093750e+01,8.864356994628906250e+01,9.948231506347656250e+01,1.338903617858886719e+01
2.177733886718750000e+03,6.135976028442382812e+01,1.276490020751953125e+02,9.371337890625000000e+01,1.391266441345214844e+01
2.421815917968750000e+03,6.805295562744140625e+01,9.148999023437500000e+01,2.263975143432617188e+01,1.206370735168457031e+01
3.929736816406250000e+03,1.095808868408203125e+02,8.681815338134765625e+01,3.314638900756835938e+01,1.299344062805175781e+01
3.911108154296875000e+03,1.086419601440429688e+02,8.973825073242187500e+01,3.074716377258300781e+01,1.291510963439941406e+01
1.871562866210937500e+03,5.266008758544921875e+01,8.846695709228515625e+01,3.695087432861328125e+01,1.235000896453857422e+01
3.416676513671875000e+03,9.504365539550781250e+01,8.972920989990234375e+01,7.705162048339843750e+01,1.295823383331298828e+01
2.012950683593750000e+03,5.678545379638671875e+01,8.836947631835937500e+01,1.509197521209716797e+01,1.378452301025390625e+01
3.632297607421875000e+03,1.013840866088867188e+02,8.641638946533203125e+01,1.526901340484619141e+01,1.371883487701416016e+01
1.894310058593750000e+03,5.284759902954101562e+01,9.100251007080078125e+01,3.021444320678710938e+01,1.308134460449218750e+01
2.584267089843750000e+03,7.236497497558593750e+01,9.326774597167968750e+01,5.452048873901367188e+01,1.354979038238525391e+01
8.272243041992187500e+02,2.310279464721679688e+01,8.791732025146484375e+01,5.340108871459960938e+01,1.227460575103759766e+01
1.356672119140625000e+03,3.744397735595703125e+01,9.178141021728515625e+01,3.590587234497070312e+01,1.332247066497802734e+01
9.285810546875000000e+02,2.639085960388183594e+01,8.864678192138671875e+01,4.363621473312377930e-01,1.326808547973632812e+01
2.406008300781250000e+03,6.723844146728515625e+01,9.093637847900390625e+01,3.496245956420898438e+01,1.259986209869384766e+01
1.717886474609375000e+03,4.843656921386718750e+01,8.636666107177734375e+01,5.612173843383789062e+01,1.370927238464355469e+01
3.535814697265625000e+03,9.898558044433593750e+01,1.369088745117187500e+02,7.753124237060546875e+01,1.349923229217529297e+01
2.561553955078125000e+03,7.196331787109375000e+01,9.117498779296875000e+01,3.656832122802734375e+01,1.441909027099609375e+01
1.971812744140625000e+03,5.549560928344726562e+01,8.878015136718750000e+01,9.500344848632812500e+01,1.320815658569335938e+01
1.642624389648437500e+03,4.597695922851562500e+01,9.447943878173828125e+01,9.923445129394531250e+01,1.402859687805175781e+01
3.074794189453125000e+03,8.588415527343750000e+01,9.042688751220703125e+01,5.265957641601562500e+01,1.261847686767578125e+01
3.487789062500000000e+03,9.769338989257812500e+01,9.129516601562500000e+01,6.350079345703125000e+01,1.352299690246582031e+01
3.308564941406250000e+03,9.243508148193359375e+01,9.437360382080078125e+01,2.904703330993652344e+01,1.303057670593261719e+01
3.593698974609375000e+03,1.007381591796875000e+02,9.380802917480468750e+01,4.517837905883789062e+01,1.271016502380371094e+01
1.553896118164062500e+03,4.280678939819335938e+01,9.172737884521484375e+01,1.492268753051757812e+01,1.332820606231689453e+01
3.033411132812500000e+03,8.511215972900390625e+01,8.656719207763671875e+01,5.568647766113281250e+01,1.225033378601074219e+01
2.132972656250000000e+03,6.048563766479492188e+01,8.875766754150390625e+01,9.878773498535156250e+01,1.399042987823486328e+01
1.539356689453125000e+03,4.190858840942382812e+01,8.612306213378906250e+01,6.554187011718750000e+01,1.404918003082275391e+01
3.737152099609375000e+03,1.058337326049804688e+02,8.852050781250000000e+01,6.382235717773437500e+01,1.318483161926269531e+01
1.159000488281250000e+03,3.240974044799804688e+01,8.682633972167968750e+01,7.463820576667785645e-01,1.278533649444580078e+01
3.683801513671875000e+03,1.034936370849609375e+02,8.567318725585937500e+01,3.449719238281250000e+01,1.357081699371337891e+01
3.878709228515625000e+03,-6.056826934218406677e-02,9.152315521240234375e+01,3.645140838623046875e+01,1.288520717620849609e+01
3.848989257812500000e+03,1.081467208862304688e+02,9.031826782226562500e+01,6.359659957885742188e+01,1.221430110931396484e+01
1.236301391601562500e+03,3.479698944091796875e+01,8.930799102783203125e+01,9.346125030517578125e+01,1.441274261474609375e+01
3.647676757812500000e+03,1.025549087524414062e+02,8.901661682128906250e+01,2.680850982666015625e+01,1.351574802398681641e+01
1.893353759765625000e+03,5.261496353149414062e+01,8.752857971191406250e+01,4.093462753295898438e+01,1.394555950164794922e+01
1.519159790039062500e+03,4.177157211303710938e+01,9.449266815185546875e+01,6.612105560302734375e+01,1.397256183624267578e+01
2.038454711914062500e+03,5.779713821411132812e+01,8.756675720214843750e+01,7.452811431884765625e+01,1.218428039550781250e+01
2.332208496093750000e+03,6.495858764648437500e+01,8.864694213867187500e+01,8.109280395507812500e+01,1.405975723266601562e+01
3.589323974609375000e+03,1.003392181396484375e+02,1.301170501708984375e+02,8.113877868652343750e+01,1.292067527770996094e+01
2.198365722656250000e+03,6.224310684204101562e+01,8.749826049804687500e+01,5.275448608398437500e+01,1.293819522857666016e+01
8.735583496093750000e+02,2.489433860778808594e+01,8.869712829589843750e+01,9.412222290039062500e+01,1.359622192382812500e+01
3.757257080078125000e+03,1.054682235717773438e+02,9.112615966796875000e+01,8.132328796386718750e+01,1.301057529449462891e+01
3.370108642578125000e+03,9.382474517822265625e+01,8.740694427490234375e+01,6.875455474853515625e+01,1.201237678527832031e+01
1.995100219726562500e+03,5.625941848754882812e+01,9.143472290039062500e+01,6.521516418457031250e+01,1.225755882263183594e+01
2.070968994140625000e+03,5.772383809089660645e-01,8.509304046630859375e+01,2.980023574829101562e+01,1.266091823577880859e+01
2.574133056640625000e+03,7.150028991699218750e+01,8.753184509277343750e+01,3.005457878112792969e+00,1.229738330841064453e+01
3.276659423828125000e+03,9.122647094726562500e+01,9.358597564697265625e+01,6.973680114746093750e+01,1.223544311523437500e+01
7.209960937500000000e+03,8.204385375976562500e+01,9.490243530273437500e+01,4.765551376342773438e+01,1.374852848052978516e+01
1.920572875976562500e+03,5.321264266967773438e+01,8.631255340576171875e+01,7.869801330566406250e+01,1.378918552398681641e+01
2.055951171875000000e+03,5.775315856933593750e+01,9.078977203369140625e+01,4.618798792362213135e-01,1.209635543823242188e+01
9.671567993164062500e+02,2.670561599731445312e+01,9.116553497314453125e+01,7.751001739501953125e+01,1.389012145996093750e+01
2.227700195312500000e+03,6.232635879516601562e+01,8.801512145996093750e+01,6.302825927734375000e+01,1.290453147888183594e+01
1.989319946289062500e+03,5.642586135864257812e+01,8.713824462890625000e+01,6.449906921386718750e+01,1.231378555297851562e+01
2.843938964843750000e+03,7.959953308105468750e+01,8.921054840087890625e+01,9.017197608947753906e+00,1.308343505859375000e+01
3.060120605468750000e+03,8.595571136474609375e+01,9.134097290039062500e+01,1.023770618438720703e+01,1.260999107360839844e+01
1.949390258789062500e+03,5.530289840698242188e+01,8.930796813964843750e+01,3.671218872070312500e+00,1.331954097747802734e+01
3.787548583984375000e+03,1.060398941040039062e+02,8.568952941894531250e+01,7.650180053710937500e+01,1.396481609344482422e+01
1.043582397460937500e+03,2.878351593017578125e+01,8.991062927246093750e+01,1.904337310791015625e+01,1.267705154418945312e+01
3.676625488281250000e+03,1.025174560546875000e+02,8.832244873046875000e+01,5.022779083251953125e+01,1.365439796447753906e+01
1.768522583007812500e+03,4.846001052856445312e+01,8.878376007080078125e+01,1.997234916687011719e+01,1.228071594238281250e+01
1.649808227539062500e+03,4.655313110351562500e+01,8.870808410644531250e+01,9.530537414550781250e+01,1.411400413513183594e+01
9.378373413085937500e+02,2.700353050231933594e+01,8.990373992919921875e+01,4.539732360839843750e+01,1.309553241729736328e+01
2.348856689453125000e+03,6.560863494873046875e+01,8.938763427734375000e+01,2.221309471130371094e+01,1.235180759429931641e+01
2.660324218750000000e+03,7.480236816406250000e+01,8.551579284667968750e+01,9.330752563476562500e+01,1.303400802612304688e+01
2.431413574218750000e+03,6.810463714599609375e+01,9.242540740966796875e+01,9.375485420227050781e+00,1.444651699066162109e+01
3.283341308593750000e+03,9.229305267333984375e+01,8.545631408691406250e+01,5.407326889038085938e+01,1.253834629058837891e+01
3.269748291015625000e+03,9.102949523925781250e+01,9.495769500732421875e+01,4.204925537109375000e+01,1.274156093597412109e+01
2.074606445312500000e+03,5.816211318969726562e+01,8.794761657714843750e+01,9.482537078857421875e+01,1.231635951995849609e+01
1.557446411132812500e+03,4.341460418701171875e+01,8.567374420166015625e+01,9.314619445800781250e+01,1.230960941314697266e+01
3.228219726562500000e+03,9.065085601806640625e+01,9.028275299072265625e+01,1.673274421691894531e+01,1.311605930328369141e+01
1.146236206054687500e+03,3.163135337829589844e+01,9.267101287841796875e+01,7.318765258789062500e+01,1.435054016113281250e+01
3.184594482421875000e+03,8.990773010253906250e+01,8.841136932373046875e+01,8.003755950927734375e+01,1.231720161437988281e+01
3.554456542968750000e+03,9.879065704345703125e+01,9.159004211425781250e+01,4.026130294799804688e+01,1.238547706604003906e+01
3.294742675781250000e+03,9.257678985595703125e+01,9.065922546386718750e+01,9.164460754394531250e+01,1.362314701080322266e+01
2.992076171875000000e+03,8.334754180908203125e+01,8.661833953857421875e+01,4.603408432006835938e+01,1.251039695739746094e+01
1.208406372070312500e+03,3.377763366699218750e+01,9.364238739013671875e+01,7.875556182861328125e+01,1.433792686462402344e+01
1.645413330078125000e+03,4.579039001464843750e+01,9.167429351806640625e+01,3.683710861206054688e+01,1.363012123107910156e+01
2.598920166015625000e+03,7.181692504882812500e+01,8.618902587890625000e+01,2.682697486877441406e+01,1.396800708770751953e+01
1.671963500976562500e+03,4.669685363769531250e+01,9.069644927978515625e+01,2.143454360961914062e+01,1.377353191375732422e+01
2.135596923828125000e+03,6.062848281860351562e+01,9.091806030273437500e+01,8.941118621826171875e+01,1.314438915252685547e+01
3.991487060546875000e+03,1.126565399169921875e+02,9.111543273925781250e+01,9.813188171386718750e+01,1.396684741973876953e+01
2.464157714843750000e+03,6.937466430664062500e+01,8.872875213623046875e+01,5.914031982421875000e+00,1.439493083953857422e+01
3.492015380859375000e+03,9.803507232666015625e+01,9.464401245117187500e+01,2.394713640213012695e+00,1.354796886444091797e+01
9.918059692382812500e+02,2.741638183593750000e+01,8.819815063476562500e+01,3.950112533569335938e+01,1.437723159790039062e+01
3.525253906250000000e+03,9.895733642578125000e+01,9.024794769287109375e+01,6.149877548217773438e+01,1.249542808532714844e+01
2.864261962890625000e+03,7.971726989746093750e+01,8.963110351562500000e+01,2.368580818176269531e+01,1.322664928436279297e+01
2.789734375000000000e+03,7.803704071044921875e+01,8.550519561767578125e+01,5.945676040649414062e+01,1.273688793182373047e+01
1.242585571289062500e+03,3.510292816162109375e+01,9.104483795166015625e+01,3.336721038818359375e+01,1.252153396606445312e+01
1.446830078125000000e+03,4.127130508422851562e+01,8.603005981445312500e+01,5.072510910034179688e+01,1.242488956451416016e+01
1.669614501953125000e+03,4.720019912719726562e+01,8.868504333496093750e+01,3.688425827026367188e+01,1.387643146514892578e+01
3.305025878906250000e+03,9.281338500976562500e+01,8.522268676757812500e+01,6.013727569580078125e+01,1.390960979461669922e+01
3.399506347656250000e+03,9.499739074707031250e+01,9.314911651611328125e+01,5.817438125610351562e+01,1.287960529327392578e+01
3.094611572265625000e+03,8.599799346923828125e+01,9.135828399658203125e+01,8.523280334472656250e+01,1.298003292083740234e+01
1.976464721679687500e+03,5.483425140380859375e+01,8.934127044677734375e+01,8.780698394775390625e+01,1.379628276824951172e+01
3.065954345703125000e+03,8.555876922607421875e+01,8.755589294433593750e+01,9.957143402099609375e+01,1.368952941894531250e+01
1.075447509765625000e+03,3.037000274658203125e+01,9.205257415771484375e+01,1.577364730834960938e+01,1.291330814361572266e+01
2.713856201171875000e+03,7.568488311767578125e+01,9.313970947265625000e+01,3.534748840332031250e+01,1.315214252471923828e+01
3.413977783203125000e+03,9.531175994873046875e+01,8.957250976562500000e+01,6.682401275634765625e+01,1.273275852203369141e+01
3.680743896484375000e+03,1.034101562500000000e+02,9.329882049560546875e+01,1.099365234375000000e+01,1.319599246978759766e+01
8.169506835937500000e+02,2.257693290710449219e+01,8.923999023437500000e+01,6.527446746826171875e+01,1.272436046600341797e+01
3.449026123046875000e+03,9.716550445556640625e+01,8.554504394531250000e+01,7.426549530029296875e+01,1.380790996551513672e+01
1.951080444335937500e+03,5.432608032226562500e+01,8.719345855712890625e+01,7.061307525634765625e+01,1.364774227142333984e+01
2.330286865234375000e+03,6.517327880859375000e+01,1.284696502685546875e+02,1.304057502746582031e+01,1.393365669250488281e+01
2.146917480468750000e+03,5.993238449096679688e+01,8.827170562744140625e+01,9.693538665771484375e+01,1.243729209899902344e+01
2.022363403320312500e+03,5.687568664550781250e+01,8.747678375244140625e+01,1.553996658325195312e+01,1.333347034454345703e+01
3.539364257812500000e+03,9.885778045654296875e+01,9.065753936767578125e+01,1.474012088775634766e+01,1.378945350646972656e+01
2.890317871093750000e+03,8.062325286865234375e+01,8.745762634277343750e+01,8.107652282714843750e+01,1.218921470642089844e+01
1.925447631835937500e+03,5.444537734985351562e+01,9.290648651123046875e+01,5.902132797241210938e+01,1.236609077453613281e+01
1.679145507812500000e+03,4.718750000000000000e+01,8.937763977050781250e+01,6.202283477783203125e+01,1.295336914062500000e+01
3.049707031250000000e+03,8.548671722412109375e+01,9.481806182861328125e+01,6.203577041625976562e+01,1.319376468658447266e+01
1.854111328125000000e+03,5.247066116333007812e+01,8.706310272216796875e+01,7.523434162139892578e+00,1.392121601104736328e+01
1.869308593750000000e+03,5.281443405151367188e+01,9.164384460449218750e+01,5.552991485595703125e+01,1.323712730407714844e+01
1.399074340820312500e+03,3.870881652832031250e+01,9.308476257324218750e+01,7.207034301757812500e+01,1.408799552917480469e+01
2.833205322265625000e+03,8.063883209228515625e+01,8.643180084228515625e+01,1.932592964172363281e+01,1.370801544189453125e+01
2.003018798828125000e+03,5.579576873779296875e+01,8.719678497314453125e+01,8.401287078857421875e+01,1.206720447540283203e+01
2.590429931640625000e+03,7.194649505615234375e+01,8.779977416992187500e+01,8.634918975830078125e+01,1.260071182250976562e+01
2.731150146484375000e+03,7.646585845947265625e+01,9.136460113525390625e+01,3.292839813232421875e+01,1.214904499053955078e+01
3.442450439453125000e+03,9.592944335937500000e+01,9.400350189208984375e+01,9.995589447021484375e+01,1.366285037994384766e+01
2.556690185546875000e+03,7.166179656982421875e+01,9.388364410400390625e+01,5.116833114624023438e+01,1.323619842529296875e+01
9.515768432617187500e+02,2.654752731323242188e+01,8.537515258789062500e+01,9.306475830078125000e+01,1.397552394866943359e+01
8.593756713867187500e+02,2.416346740722656250e+01,9.139749908447265625e+01,4.550084686279296875e+01,1.423850536346435547e+01
3.303479980468750000e+03,9.270043945312500000e+01,8.554083251953125000e+01,5.746444702148437500e+01,1.208628273010253906e+01
3.706678955078125000e+03,1.038114776611328125e+02,9.416386413574218750e+01,5.501270294189453125e+01,1.392204284667968750e+01
2.595688476562500000e+03,7.412853240966796875e+01,8.583955383300781250e+01,6.139801788330078125e+01,1.224006080627441406e+01
1.787569091796875000e+03,5.131229019165039062e+01,9.416301727294921875e+01,5.853099060058593750e+01,1.441736793518066406e+01
1.539762451171875000e+03,4.229373931884765625e+01,9.370399475097656250e+01,1.664907455444335938e+01,1.209984302520751953e+01
1.560114135742187500e+03,4.381357192993164062e+01,8.508617401123046875e+01,4.725033760070800781e+00,1.390562820434570312e+01
3.996254882812500000e+03,1.105202941894531250e+02,9.389779663085937500e+01,9.086082458496093750e+01,1.397862911224365234e+01
1.964150390625000000e+03,5.593664932250976562e+01,9.131668090820312500e+01,1.878607177734375000e+01,1.414585685729980469e+01
9.458011474609375000e+02,2.670843696594238281e+01,8.520555114746093750e+01,6.025468063354492188e+01,1.268894004821777344e+01
1.397615234375000000e+03,3.931382369995117188e+01,9.346181488037109375e+01,7.065071582794189453e+00,1.207620239257812500e+01
2.193024414062500000e+03,6.104088592529296875e+01,8.800479888916015625e+01,8.895570373535156250e+01,1.447857284545898438e+01
3.053469970703125000e+03,8.515551757812500000e+01,9.425908660888671875e+01,2.871871185302734375e+01,1.265508079528808594e+01
3.173293701171875000e+03,8.886787414550781250e+01,8.559846496582031250e+01,2.915903663635253906e+01,1.254026699066162109e+01
8.346116333007812500e+02,2.392404174804687500e+01,8.903732299804687500e+01,5.861571502685546875e+01,1.340219783782958984e+01
8.170335693359375000e+02,2.267328262329101562e+01,9.384253692626953125e+01,8.197621154785156250e+01,1.428011417388916016e+01
3.494122802734375000e+03,9.676499176025390625e+01,9.492533111572265625e+01,7.585770606994628906e+00,1.364490890502929688e+01
2.369432128906250000e+03,6.642900848388671875e+01,9.499477386474609375e+01,3.321144485473632812e+01,1.320055580139160156e+01
3.143497802734375000e+03,8.891693878173828125e+01,9.304080963134765625e+01,5.563548660278320312e+01,1.253257179260253906e+01
1.315815185546875000e+03,3.658201599121093750e+01,8.644914245605468750e+01,9.219213104248046875e+01,1.328238582611083984e+01
